Id,SalePrice
1627,189969.92067944
1628,286134.970135222
1629,187579.686755858
1630,346171.726680287
1631,232598.54830371
1632,258827.27199086
1633,180740.896320797
1634,190477.210813229
1635,177925.00231272
1636,156205.065896008
1637,192520.683943926
1638,187740.057467632
1639,192611.577128488
1640,251064.248425812
1641,187211.236040204
1642,234700.851646139
1643,219367.256237611
1644,238030.072718693
1645,192972.060458997
1646,160208.064972727
1647,165981.260229393
1648,129016.863860224
1649,140857.815435905
1650,114120.387347026
1651,121706.116259415
1652,101068.627518159
1653,103516.433918355
1654,146360.844148424
1655,132032.672428225
1656,140462.294656043
1657,148274.035369597
1658,148010.595726569
1659,118972.183337151
1660,158195.570024415
1661,407525.260733349
1662,376808.308080955
1663,350572.6422645
1664,482369.577029263
1665,287155.76813041
1666,335036.763746285
1667,336944.15085093
1668,323751.134487587
1669,294895.115919866
1670,330538.115300783
1671,272553.283591088
1672,401201.344680816
1673,301465.593120056
1674,253503.544388671
1675,208223.116062651
1676,201613.955010706
1677,234232.838371633
1678,434491.334801468
1679,373701.862528802
1680,313847.098434675
1681,237697.751027967
1682,324223.245744218
1683,196725.79370601
1684,177939.676733042
1685,175932.882448929
1686,171593.341670457
1687,178716.686858275
1688,194025.671264574
1689,195362.95045612
1690,202156.119852218
1691,191152.683106513
1692,259396.317364425
1693,173977.677326257
1694,183863.792401117
1695,169658.335888644
1696,273969.082788714
1697,174707.027331378
1698,346120.796902517
1699,309945.877644157
1700,249987.74093303
1701,276350.452478988
1702,242974.099518219
1703,247416.436055375
1704,279528.975357526
1705,233592.794621738
1706,236290.553598578
1707,205622.835820453
1708,202004.785283082
1709,265163.750212214
1710,220292.418967057
1711,268416.70304462
1712,256049.323365604
1713,267762.746217064
1714,226649.16424837
1715,210017.335168095
1716,182074.429559953
1717,177482.532725429
1718,138041.363678509
1719,209859.885156672
1720,241040.203331738
1721,159358.764071684
1722,123697.544790931
1723,151409.1851584
1724,205237.964863909
1725,236559.231139861
1726,185989.524112081
1727,160251.681893233
1728,170857.42367268
1729,167503.869491563
1730,157172.749260082
1731,123085.823719206
1732,123315.857400399
1733,112024.044591707
1734,119362.534805438
1735,123747.553489716
1736,109398.416564047
1737,299007.477400605
1738,256209.400925984
1739,236015.002060697
1740,211959.14056281
1741,189395.290389744
1742,173127.418071687
1743,185386.759450663
1744,287749.824915475
1745,212470.769681736
1746,190064.603326824
1747,217162.646407625
1748,213227.264940982
1749,144475.263417387
1750,128532.280335268
1751,255677.328650661
1752,115850.322766708
1753,149916.541499988
1754,196232.501593917
1755,171207.909516763
1756,122369.72265137
1757,118926.389453555
1758,145307.984019869
1759,169999.416074573
1760,166110.38474057
1761,152484.082336472
1762,169171.447117311
1763,193108.528297342
1764,115890.277008615
1765,148286.41392943
1766,188101.298970556
1767,218822.604721771
1768,138492.526456803
1769,175299.606970903
1770,154969.822855453
1771,123278.988627118
1772,133530.108768003
1773,121965.601271305
1774,144616.039112232
1775,142717.795532449
1776,127903.932390762
1777,109833.248759569
1778,142064.93991725
1779,118882.569329872
1780,175972.963342738
1781,126159.62289497
1782,84935.7460813343
1783,141227.127917954
1784,108758.631722605
1785,117802.708377216
1786,138457.780250803
1787,165723.151680844
1788,62784.507696731
1789,99166.8051303727
1790,83089.5659905104
1791,182220.585075252
1792,161127.622873195
1793,135405.751562269
1794,159678.838696903
1795,136024.369088873
1796,134263.71020146
1797,116803.30193666
1798,120880.76193808
1799,107786.200268418
1800,130307.374295808
1801,125624.88746837
1802,145898.407897621
1803,149184.447936561
1804,142512.674507656
1805,138031.523843303
1806,124997.892522636
1807,134435.438101411
1808,128444.12449479
1809,121900.125307513
1810,136575.321512794
1811,96736.4421686676
1812,97911.493540926
1813,122017.802700221
1814,93744.3068410292
1815,58959.12181246
1816,100886.94350298
1817,109488.542033416
1818,141695.822042901
1819,120391.038591654
1820,71753.1229073379
1821,117498.749017691
1822,152284.577764811
1823,57968.3331037139
1824,128993.534982247
1825,133118.877554742
1826,106355.728529131
1827,107092.9881738
1828,133683.619751437
1829,134429.149922567
1830,141005.70688412
1831,152482.851668111
1832,64072.4409498788
1833,136718.511825617
1834,120300.154342504
1835,111676.942910034
1836,115129.425206527
1837,85607.3829459695
1838,125235.419782212
1839,98498.3579838641
1840,143629.62057269
1841,133011.347386061
1842,92902.4220478218
1843,132459.818088953
1844,145172.656257388
1845,144304.084223409
1846,155240.768304711
1847,170907.414523628
1848,56061.0504219067
1849,116078.9252065
1850,116563.582997135
1851,151942.75296355
1852,126471.154380506
1853,124569.841134699
1854,168655.709873038
1855,159325.605233647
1856,225619.307867595
1857,147907.117974852
1858,131269.229078956
1859,123726.312995348
1860,141050.870338743
1861,123070.639262571
1862,308752.028934559
1863,285127.073416733
1864,285227.204474992
1865,316270.855382874
1866,302509.614665458
1867,225330.057932175
1868,270621.449955816
1869,203834.076002567
1870,223724.220110904
1871,247280.402246976
1872,176234.311137843
1873,242524.721713486
1874,151271.532225805
1875,201736.53489195
1876,199005.142873954
1877,211283.584086822
1878,202268.242236316
1879,129077.895039525
1880,130220.638106598
1881,244978.886628066
1882,242055.384223739
1883,185373.144311558
1884,199911.30783252
1885,236135.283603161
1886,275287.741847297
1887,218544.267056686
1888,267537.592096328
1889,172010.889224656
1890,118046.147445668
1891,135609.870910598
1892,97024.760508379
1893,125364.749591642
1894,125399.402327015
1895,135019.070732699
1896,125551.342814073
1897,114757.406209496
1898,117218.944565029
1899,168507.685158948
1900,157722.606444054
1901,165473.017161301
1902,152214.678390706
1903,214244.413275369
1904,143116.695456228
1905,200319.8232181
1906,128669.142699507
1907,212245.934433269
1908,109425.991352646
1909,134422.017380132
1910,118720.173436571
1911,225446.425024451
1912,328908.74659308
1913,135623.196188799
1914,71151.1514809599
1915,274969.647940868
1916,58347.3791935705
1917,250399.965823916
1918,142323.419809134
1919,182568.986231682
1920,162020.371497653
1921,332092.360955411
1922,289662.161782246
1923,239020.228337235
1924,229891.316786693
1925,198878.823241015
1926,331841.709147486
1927,134791.658339552
1928,163958.023789321
1929,122715.318745268
1930,134138.709450484
1931,142818.652784298
1932,140300.821211232
1933,177436.89143378
1934,182176.834607455
1935,172084.276351658
1936,193691.884921535
1937,187542.12491801
1938,178115.31351483
1939,244026.660304676
1940,200254.875867924
1941,169582.523773581
1942,184932.795421969
1943,228644.162564122
1944,339278.749226831
1945,370560.283774685
1946,134533.773650242
1947,188068.39576846
1948,172280.032604445
1949,234584.268986073
1950,191220.199998498
1951,249180.520310348
1952,210132.955208841
1953,168427.443368584
1954,186162.795280797
1955,138302.163741637
1956,306815.720365356
1957,152980.42939669
1958,286658.652004485
1959,145067.056289477
1960,112668.823223138
1961,118787.065598251
1962,100416.174971555
1963,107056.128106815
1964,107362.02689389
1965,145935.205628288
1966,138008.781709649
1967,295740.626294777
1968,392152.730143376
1969,361123.99600252
1970,401296.388967802
1971,463940.940514121
1972,363197.742791674
1973,281071.273896427
1974,319467.127921193
1975,463650.698325385
1976,285419.292562884
1977,350593.213167589
1978,350669.676982685
1979,331576.170202834
1980,202056.905762563
1981,329205.340212119
1982,234652.17526496
1983,218703.261489408
1984,177317.478447288
1985,230960.151640218
1986,218137.605672741
1987,185864.699043342
1988,176200.970261378
1989,195247.732019306
1990,207709.888245256
1991,247931.030114938
1992,215118.361523724
1993,169471.905967134
1994,228116.460432364
1995,185171.628996856
1996,245856.802073315
1997,296993.409571151
1998,305909.609102873
1999,271002.029721538
2000,313727.37265868
2001,273001.098299344
2002,241707.871445631
2003,261742.671165259
2004,287767.379111513
2005,221249.882585398
2006,223114.944581932
2007,253346.771295557
2008,213453.99099671
2009,194387.430756526
2010,194250.332165453
2011,139222.205396563
2012,172528.569660167
2013,176234.743612016
2014,185282.10873635
2015,207931.394111659
2016,190751.150646217
2017,193318.663250438
2018,113381.329233099
2019,131863.144961011
2020,102151.099807284
2021,102666.428309211
2022,180034.828801068
2023,139337.155144507
2024,267033.712875391
2025,348853.027516771
2026,175934.158490664
2027,161565.719337185
2028,157897.410604482
2029,163306.276911104
2030,254529.966943355
2031,228904.648380263
2032,236970.494857639
2033,245221.172709856
2034,170737.618635918
2035,221294.768255751
2036,201745.097557675
2037,203903.837857292
2038,310639.18745956
2039,232891.017769115
2040,276148.441953204
2041,275446.247755339
2042,207884.532625892
2043,177736.407949966
2044,177206.646372555
2045,214164.603817194
2046,144049.678765497
2047,140559.247659514
2048,140844.267251931
2049,148815.05794186
2050,172373.054147549
2051,105473.493930709
2052,124450.833828936
2053,147364.759323482
2054,91848.4107523525
2055,155201.869104163
2056,153976.785293249
2057,114611.900481543
2058,216783.871771165
2059,131698.614358846
2060,170922.889841978
2061,171851.505615126
2062,127914.611151129
2063,117346.557530438
2064,137557.736556503
2065,121317.749925868
2066,168237.066354122
2067,109042.417806243
2068,152324.090992518
2069,85402.0667576869
2070,113437.550246948
2071,95878.4964218504
2072,141836.230702465
2073,130445.050211666
2074,178793.006798027
2075,148327.138017968
2076,119394.330874108
2077,153324.737628416
2078,123439.822585328
2079,134957.572775679
2080,114403.164915385
2081,129209.742242023
2082,120231.885734366
2083,148473.768033979
2084,105926.526637352
2085,114372.775198369
2086,122125.682900545
2087,127377.496809879
2088,101305.740450119
2089,80667.7731815667
2090,123994.42044508
2091,106410.6053776
2092,124704.514837929
2093,108641.564892678
2094,113640.450174424
2095,142017.435397397
2096,87138.6710794613
2097,102469.124701714
2098,146149.321784465
2099,54725.2205424886
2100,69797.4067007766
2101,110678.541374993
2102,130143.055058417
2103,104474.13592363
2104,142824.462130913
2105,128568.917336303
2106,63088.7027915634
2107,193549.824276434
2108,116689.190347919
2109,109369.58439335
2110,133201.909494313
2111,143502.006053314
2112,134262.576292941
2113,118811.409786368
2114,125972.073445124
2115,159354.412074517
2116,117967.63328512
2117,147041.271622971
2118,123055.003838142
2119,116014.106273935
2120,115347.774725447
2121,97557.226855474
2122,111044.716918851
2123,88866.7367626134
2124,159164.949973694
2125,130219.132384966
2126,150842.98787531
2127,165043.036389542
2128,123222.801899138
2129,84941.7985687062
2130,124449.204150531
2131,139802.155043725
2132,109900.877944179
2133,118733.88038437
2134,115901.86333051
2135,92284.4761591377
2136,74243.4158371491
2137,107674.193721317
2138,134973.746902044
2139,153597.549714901
2140,137889.873615054
2141,161825.634287147
2142,125521.105595067
2143,144156.779032149
2144,121732.924702035
2145,137533.194457503
2146,168468.787080871
2147,150017.917270262
2148,142338.914722535
2149,153872.346135049
2150,236498.695494254
2151,116367.749942613
2152,174946.309997098
2153,154718.6538571
2154,105112.01510859
2155,140791.601855303
2156,228416.330981525
2157,229942.221107277
2158,240788.662410094
2159,214559.772518003
2160,188189.995114033
2161,235758.839953244
2162,363578.141439892
2163,313674.280455727
2164,257429.60261697
2165,208564.540679975
2166,156161.841848725
2167,216607.654537104
2168,191503.424435757
2169,194082.461383565
2170,215929.077848053
2171,153172.148203863
2172,135662.886329228
2173,168981.870002749
2174,221594.848642145
2175,297957.31773774
2176,301417.444482223
2177,236735.779038712
2178,213273.520798548
2179,138079.8514896
2180,219878.425518751
2181,193264.544444845
2182,224416.696547268
2183,190734.794504841
2184,118869.319760407
2185,128426.642842842
2186,144223.379139022
2187,155232.718336007
2188,152541.837643208
2189,259384.333755947
2190,80008.2751820319
2191,83287.9464239795
2192,86073.9411042905
2193,106896.238219419
2194,108946.615159042
2195,102866.700827417
2196,103238.915729083
2197,117480.764448641
2198,160563.483102705
2199,175998.627872485
2200,151069.490574937
2201,149551.564900562
2202,214018.963768827
2203,139431.283727009
2204,177362.396276297
2205,121883.24150258
2206,136749.475516269
2207,208087.784371703
2208,271004.779896251
2209,242091.292019387
2210,119766.364018394
2211,115178.682117366
2212,115565.913824123
2213,100609.757325467
2214,129149.333738716
2215,99502.7580036571
2216,134771.962022148
2217,63087.76615045
2218,86145.4728786098
2219,80538.6145534627
2220,74216.626225068
2221,275632.210775434
2222,255130.181017587
2223,276796.036270331
2224,212321.527397997
2225,129273.495840159
2226,180026.236092785
2227,197893.889003685
2228,259666.836662133
2229,251664.028767018
2230,150847.112333658
2231,208722.495575129
2232,175646.803243338
2233,184797.389777868
2234,234149.322691664
2235,209255.175825187
2236,255672.632088826
2237,295160.572159032
2238,204848.444503738
2239,114779.296629803
2240,154897.779900401
2241,151794.833502407
2242,126374.904108197
2243,132749.611175343
2244,102801.230948334
2245,96466.1265340774
2246,143826.982826804
2247,115634.089615611
2248,118525.28104384
2249,120965.849100999
2250,129300.965643911
2251,97049.8542809197
2252,183001.455222777
2253,158672.721755283
2254,185289.387544333
2255,187614.662961888
2256,176497.237875674
2257,200506.098371558
2258,161980.237540264
2259,175330.471619627
2260,143525.66930353
2261,207084.943393158
2262,224229.375783089
2263,353180.607934938
2264,502736.011667893
2265,191569.565504947
2266,292156.522450524
2267,351553.169913754
2268,427211.918490445
2269,153101.98889747
2270,196540.93233137
2271,213557.561686628
2272,195755.195795564
2273,162528.173037927
2274,179233.842203289
2275,156183.932541714
2276,189075.409892553
2277,181815.037911169
2278,148521.554923554
2279,120741.260228087
2280,115861.480863373
2281,164501.23729375
2282,188693.136129867
2283,110388.406016428
2284,111420.253028844
2285,136763.093395065
2286,123266.068058326
2287,356464.535458425
2288,280939.670306913
2289,383738.464325842
2290,436917.194694505
2291,319928.015785959
2292,421644.225448925
2293,442980.266171755
2294,376271.446556254
2295,472689.47827014
2296,295200.548921737
2297,332807.026093984
2298,320404.214673351
2299,342323.53053884
2300,328183.117143611
2301,302643.762471352
2302,265007.685651484
2303,257785.386544895
2304,270890.084195577
2305,203991.792951577
2306,195829.068731294
2307,212480.139400747
2308,226289.065869382
2309,274416.191364947
2310,227173.396031238
2311,216657.461050414
2312,175145.029516327
2313,170671.20057245
2314,173484.844934427
2315,183265.591653674
2316,203190.929817339
2317,190523.994487806
2318,177791.10172913
2319,183663.002492341
2320,187438.024941616
2321,245460.773560339
2322,181861.689363612
2323,199780.953207993
2324,188353.890017646
2325,219163.445956727
2326,182192.66552261
2327,201544.818729318
2328,221242.878747799
2329,194504.981449841
2330,180463.681647791
2331,342910.056350114
2332,378476.466116733
2333,321152.534665514
2334,256180.192345316
2335,275866.36499328
2336,302843.836344705
2337,199164.616772993
2338,268952.536651684
2339,223374.556509216
2340,365044.178046911
2341,221919.467156335
2342,239878.621764378
2343,233411.818059252
2344,215635.72983755
2345,241620.44450035
2346,217471.675190672
2347,200818.722815989
2348,245525.353023867
2349,177715.566502378
2350,296552.623195405
2351,243790.523002984
2352,252695.909497109
2353,240174.442333633
2354,141708.289669384
2355,147364.778135351
2356,147921.389189361
2357,188110.501075019
2358,195698.105455107
2359,134458.825695629
2360,115691.68860572
2361,143230.995251324
2362,262526.087036238
2363,134527.452395172
2364,155022.182029316
2365,223623.461277371
2366,194548.904725459
2367,223180.858262043
2368,212013.018282158
2369,221194.762315169
2370,165952.018976512
2371,161506.988467558
2372,190345.0133411
2373,274181.522552481
2374,306952.863562019
2375,245000.688689101
2376,283250.517423982
2377,321020.893048836
2378,144038.008683084
2379,197253.963203623
2380,151354.61279801
2381,172084.267034253
2382,207247.190386825
2383,201445.03918318
2384,242897.764405219
2385,163423.082931423
2386,131640.022825921
2387,134519.898217315
2388,107789.068197664
2389,120867.057158473
2390,146043.074462112
2391,142562.323420332
2392,114063.676670656
2393,166994.350326804
2394,144457.595120976
2395,203221.961297955
2396,143745.026336074
2397,222252.370017122
2398,133695.316585163
2399,68692.6263150525
2400,66091.3705987253
2401,113626.034224567
2402,136815.802410071
2403,148311.175980245
2404,154833.362270135
2405,159402.117227872
2406,136443.763403225
2407,126981.214498042
2408,148483.006353015
2409,121774.06631477
2410,172787.945409834
2411,112934.577154967
2412,153776.863126521
2413,128749.201423818
2414,154378.256380715
2415,135401.187435978
2416,127206.290183788
2417,127890.781324431
2418,131296.660193128
2419,126666.147167909
2420,119322.109491531
2421,144865.925739527
2422,107124.935138829
2423,117937.496661752
2424,164700.305525949
2425,192720.344029546
2426,128671.76739892
2427,127724.320882606
2428,176754.803444966
2429,113267.427110996
2430,132169.57248864
2431,114745.255397631
2432,146852.886434414
2433,142396.923660531
2434,137352.154228351
2435,151089.581454047
2436,107951.908342852
2437,104591.710386601
2438,121184.950269603
2439,108868.934243849
2440,124722.328207415
2441,96599.0790323491
2442,100252.728873343
2443,125265.962627545
2444,131800.807048939
2445,89627.3798004389
2446,133567.942509462
2447,178332.763368111
2448,134705.09988235
2449,110752.740479863
2450,152038.981468538
2451,124284.578893418
2452,186045.093979833
2453,97119.4416833005
2454,123336.874262346
2455,121649.130196921
2456,132028.313261431
2457,129157.822441766
2458,126797.095877606
2459,108862.357079
2460,142504.110507253
2461,129356.275769591
2462,132755.905316365
2463,127972.58906307
2464,166149.275832821
2465,139048.919835553
2466,114487.352431167
2467,131543.763527052
2468,85824.3043406484
2469,82343.4544217288
2470,184723.436589363
2471,192794.895550556
2472,149980.665936739
2473,109801.529248419
2474,72585.4942591415
2475,208714.456657976
2476,113740.318374985
2477,127085.590644808
2478,156842.503712344
2479,105450.863106677
2480,157827.743568804
2481,119883.123221884
2482,127877.712010298
2483,110474.929140492
2484,121893.98000542
2485,123487.000617177
2486,152857.8991879
2487,167572.164148612
2488,165153.474226648
2489,157449.979609089
2490,139770.623432732
2491,97678.6569768787
2492,192525.004862802
2493,159423.302821831
2494,147888.638435079
2495,89707.89725423
2496,236907.999354122
2497,149067.900494835
2498,106987.483897417
2499,88744.9777722376
2500,121088.282163584
2501,135811.691210496
2502,140482.321826738
2503,104097.775262353
2504,167718.593828725
2505,222318.97387792
2506,249098.40752801
2507,284852.977450969
2508,251106.806179173
2509,219867.508381252
2510,219043.982088102
2511,174085.73613929
2512,205503.983080064
2513,222137.897185982
2514,276920.613815572
2515,150026.981745211
2516,177809.59296274
2517,146633.21477432
2518,154185.570761677
2519,237427.871315327
2520,220870.952895197
2521,186586.462620405
2522,222649.582555332
2523,118436.958528131
2524,138889.997890438
2525,147068.106592139
2526,139049.387481099
2527,119223.470122018
2528,124670.758496985
2529,131733.318619619
2530,127272.436067938
2531,254218.672771154
2532,224989.240520063
2533,189691.407372316
2534,238427.296801529
2535,285863.067418068
2536,216862.977905991
2537,244333.550000605
2538,184428.559399186
2539,189406.899237127
2540,182547.862677069
2541,183102.387493525
2542,160353.130001196
2543,120801.576950231
2544,112938.655498703
2545,137519.150944107
2546,123059.069753005
2547,136359.143345047
2548,153069.240471314
2549,154832.42247168
2550,700628.552964504
2551,143615.887790079
2552,124495.529344391
2553,79652.238225323
2554,95315.4276382449
2555,120585.662918792
2556,95306.3767564527
2557,101464.820632408
2558,125025.472918963
2559,144324.906365188
2560,155271.390572291
2561,148595.933640889
2562,137030.01274875
2563,147572.231330267
2564,200048.070726239
2565,143592.37085714
2566,163238.902381874
2567,144418.776494278
2568,194600.821446275
2569,225579.194736493
2570,118296.238649506
2571,191476.580708377
2572,156377.229499394
2573,227406.603183912
2574,302487.269182166
2575,123788.296914093
2576,112997.922559801
2577,135670.725294407
2578,81003.704889877
2579,56111.9923522845
2580,102229.376649788
2581,115422.277014406
2582,121562.917682542
2583,285391.339699697
2584,183686.983974293
2585,192411.699687331
2586,224115.011115644
2587,205151.883242196
2588,142613.358404299
2589,151269.275194468
2590,202545.776496493
2591,231538.026108434
2592,212177.764541833
2593,239680.67324567
2594,184998.933891071
2595,194556.079714915
2596,281396.52238935
2597,178938.487314485
2598,283792.564622439
2599,324558.778358477
2600,156660.958348869
2601,137194.449961851
2602,84237.8790325716
2603,89923.7896713716
2604,90656.3412823716
2605,80491.2780535076
2606,144780.448155187
2607,205038.986912449
2608,194142.624839179
2609,170695.955555681
2610,108461.277874089
2611,120844.782808803
2612,166045.793888188
2613,125523.263272782
2614,122475.117866655
2615,153742.008496415
2616,144603.995719025
2617,185638.457060093
2618,193900.664975514
2619,199881.767347547
2620,183563.69417158
2621,174040.160366331
2622,178919.195551788
2623,236969.354514044
2624,312003.486687248
2625,301267.80162464
2626,175097.680122352
2627,169650.140778344
2628,459646.535176028
2629,473981.963671628
2630,382480.239306719
2631,456315.519531153
2632,382482.475453557
2633,309381.076930924
2634,407679.861599553
2635,159297.721110783
2636,172318.569136738
2637,170821.958249316
2638,255915.595179831
2639,190374.381974163
2640,147867.497389094
2641,103057.061168522
2642,187935.161136571
2643,110358.355940913
2644,125750.254391083
2645,110839.72023694
2646,97430.2784522976
2647,106559.008254689
2648,142342.629193566
2649,151480.296975484
2650,131025.893840433
2651,139056.685786182
2652,396104.054351241
2653,263611.019842481
2654,259453.770167654
2655,374578.701411741
2656,324968.111663833
2657,335966.35352319
2658,290019.211922166
2659,314588.870236327
2660,360267.293337324
2661,358331.227179801
2662,346881.664663751
2663,314904.745630235
2664,265156.913110984
2665,316716.641261906
2666,286338.685456126
2667,174344.384889706
2668,180451.50469412
2669,183898.647833501
2670,273741.063093519
2671,188841.703877424
2672,200915.139730731
2673,198924.251284181
2674,200363.583721882
2675,176084.343866308
2676,193965.149908014
2677,196743.58155886
2678,247132.002953863
2679,277662.080239953
2680,292137.872460882
2681,356058.534849513
2682,305945.939834882
2683,449112.810264637
2684,318929.693053816
2685,317951.722791178
2686,250359.115307943
2687,298233.0712178
2688,216771.507095224
2689,210561.533939756
2690,384815.289988796
2691,188229.62589296
2692,142445.050261134
2693,201321.977506129
2694,137646.814139323
2695,190003.878304332
2696,182725.855507885
2697,179795.339496794
2698,180582.445587615
2699,180086.145576946
2700,162148.042385814
2701,145249.469711922
2702,110768.71808174
2703,132169.775231223
2704,143193.991297895
2705,114799.686275369
2706,106702.385306327
2707,120263.192920524
2708,132014.361231856
2709,102067.543933119
2710,126208.696364445
2711,197783.553409431
2712,354473.110360733
2713,171476.609355287
2714,147756.700932135
2715,168373.963417314
2716,150544.600504557
2717,195226.196414859
2718,219224.856094707
2719,155247.942379846
2720,173729.639108077
2721,128761.875749081
2722,153928.237106185
2723,143145.273243214
2724,126146.296308641
2725,128219.746833075
2726,148188.024527802
2727,180884.12470842
2728,183464.457721904
2729,146183.558238951
2730,145552.67086505
2731,129596.574536378
2732,130617.181139932
2733,158477.781105462
2734,138849.25741773
2735,132238.76426948
2736,137964.728954393
2737,118103.923896559
2738,140712.331508375
2739,158671.282421114
2740,133659.988625843
2741,144167.549321127
2742,155539.315814759
2743,154019.917192493
2744,158044.079412928
2745,144804.512217074
2746,134985.397015984
2747,151425.902622224
2748,126627.244359247
2749,127580.329528989
2750,129802.869312464
2751,130939.815563112
2752,209828.793552813
2753,148065.427528394
2754,203123.689782781
2755,138632.210886236
2756,94372.2413814396
2757,74392.0496662452
2758,91331.3840634287
2759,154909.832287203
2760,119719.204964932
2761,140276.206279075
2762,144079.626609683
2763,185510.726002404
2764,156555.875519388
2765,288013.353737912
2766,112770.015996156
2767,89394.8365933865
2768,129447.346923347
2769,129103.856102168
2770,143444.741879429
2771,106530.798681152
2772,112866.430381924
2773,164427.767505453
2774,138132.325569881
2775,113985.581684269
2776,147763.327432949
2777,146750.241645166
2778,103261.147864585
2779,118577.678782386
2780,100781.053123705
2781,95324.4057944808
2782,95619.8177797522
2783,94879.5735181701
2784,122560.403038642
2785,133400.331456809
2786,69680.4979637443
2787,126124.712321528
2788,78033.0980266107
2789,162709.828309139
2790,93812.3130758913
2791,110957.854118574
2792,67167.4014302466
2793,135874.431940602
2794,98759.3661803375
2795,120476.750065986
2796,95836.4874282995
2797,180352.497844222
2798,105911.86081479
2799,112246.93236191
2800,71863.3791398901
2801,102428.216350822
2802,125088.870143636
2803,165349.421624
2804,133474.74301948
2805,100900.923593618
2806,87850.1253333642
2807,158374.306689513
2808,143548.061733714
2809,130705.183191507
2810,125704.09583748
2811,157050.356763185
2812,171161.76536071
2813,157889.955884171
2814,161514.95551443
2815,99550.8705953816
2816,224072.617835403
2817,146691.002740017
2818,129517.652794117
2819,169426.696751386
2820,135335.678886617
2821,104094.23010043
2822,194483.817283581
2823,291363.032741722
2824,161489.195877344
2825,144957.444098932
2826,129462.231587317
2827,137971.161088284
2828,209060.530472677
2829,225281.263876699
2830,234698.682397229
2831,178241.24964949
2832,245365.585020423
2833,282435.06043404
2834,222460.069179945
2835,225759.855230282
2836,186512.727796656
2837,166276.139211825
2838,148847.336893049
2839,172187.332100167
2840,201706.895472247
2841,201908.005443159
2842,230194.970758913
2843,146803.86837745
2844,173853.75148975
2845,124086.816599074
2846,204121.217611473
2847,206405.044767735
2848,216889.052539583
2849,196813.750419577
2850,273623.592170062
